code,name,start_date,end_date,days,p_change
002290,*ST中科,2019-05-24,2019-04-30,4,-60.02873
600634,*ST富控,2019-06-06,2019-04-30,6,-59.992999999999995
000408,藏格控股,2019-06-06,2019-04-26,7,-59.561633
600209,ST罗顿,2019-06-06,2019-04-30,6,-59.313064000000004
002662,京威股份,2019-06-06,2019-04-30,6,-59.254991999999994
600277,亿利洁能,2019-06-06,2019-05-24,3,-59.19743199999999
600175,美都能源,2019-06-06,2019-05-10,5,-58.545460999999996
002639,雪人股份,2019-06-06,2019-04-30,6,-58.330271
002470,金正大,2019-06-06,2019-04-30,6,-57.9144
002537,海联金汇,2019-06-06,2019-04-26,7,-57.343336
600239,云南城投,2019-06-06,2019-05-10,5,-56.889589
002783,凯龙股份,2019-06-06,2019-04-30,6,-56.792891999999995
000159,国际实业,2019-06-06,2019-04-30,6,-56.128400000000006
002247,聚力文化,2019-06-06,2019-04-30,6,-56.11584400000001
002098,浔兴股份,2019-06-06,2019-04-26,7,-55.920351
600671,天目药业,2019-06-06,2019-04-26,7,-55.84390500000001
002622,融钰集团,2019-06-06,2019-04-30,6,-55.82640599999999
600568,中珠医疗,2019-06-06,2019-04-30,6,-55.743950999999996
002905,金逸影视,2019-06-14,2019-06-14,1,-55.71488
600408,ST安泰,2019-06-06,2019-04-26,7,-55.458525
002642,*ST荣联,2019-06-06,2019-04-26,7,-55.286201000000005
000990,诚志股份,2019-06-14,2019-04-26,8,-55.242360999999995
600462,*ST九有,2019-06-14,2019-04-30,7,-55.239356
600150,中国船舶,2019-06-06,2019-04-30,6,-55.168227
600165,新日恒力,2019-06-06,2019-04-30,6,-54.999449
600069,银鸽投资,2019-06-06,2019-04-30,6,-54.57052
600747,*ST大控,2019-06-21,2019-04-30,8,-54.503721
000912,泸天化,2019-06-06,2019-04-26,7,-54.043267
002354,天神娱乐,2019-06-06,2019-04-30,6,-53.920709
600186,*ST莲花,2019-06-06,2019-05-10,5,-53.714267
002333,*ST罗普,2019-06-06,2019-04-26,7,-53.690779000000006
600238,ST椰岛,2019-06-14,2019-04-26,8,-53.478049999999996
002418,康盛股份,2019-06-06,2019-05-10,5,-53.102012
002731,萃华珠宝,2019-05-24,2019-04-19,6,-52.990505999999996
000587,金洲慈航,2019-06-06,2019-04-30,6,-52.856523
002147,ST新光,2019-06-21,2019-04-30,8,-52.811814000000005
600230,沧州大化,2019-06-14,2019-04-30,7,-52.591296
002776,柏堡龙,2019-06-14,2019-05-10,6,-52.323145
000669,金鸿控股,2019-06-06,2019-04-30,6,-52.152384999999995
002012,凯恩股份,2019-06-06,2019-04-26,7,-52.118981000000005
000673,当代东方,2019-06-06,2019-04-26,7,-52.070986
002086,ST东海洋,2019-05-24,2019-04-26,5,-51.968478000000005
601519,大智慧,2019-06-06,2019-04-26,7,-51.94504
600081,东风科技,2019-06-06,2019-04-30,6,-51.484671
600218,全柴动力,2019-06-06,2019-04-30,6,-51.174453
603383,顶点软件,2019-06-14,2019-04-26,8,-51.056503000000006
000813,德展健康,2019-06-06,2019-04-26,7,-50.814156
002442,龙星化工,2019-06-06,2019-04-26,7,-50.78669
000610,西安旅游,2019-06-06,2019-04-30,6,-50.619769
600275,ST昌鱼,2019-06-14,2019-04-30,7,-50.529341
000422,ST宜化,2019-06-06,2019-04-26,7,-50.082182
600572,康恩贝,2019-06-06,2019-04-26,7,-50.005088
603113,金能科技,2019-06-06,2019-04-30,6,-49.761655000000005
600804,鹏博士,2019-06-06,2019-04-30,6,-49.737643999999996
002249,大洋电机,2019-06-06,2019-04-30,6,-49.638053
000958,东方能源,2019-06-06,2019-04-30,6,-49.472385
002445,ST中南,2019-06-06,2019-04-30,6,-49.396125
000150,宜华健康,2019-06-06,2019-04-30,6,-49.380562999999995
600247,ST成城,2019-06-06,2019-04-30,6,-49.295111
002665,首航节能,2019-06-06,2019-04-30,6,-49.216162
002565,顺灏股份,2019-06-14,2019-04-30,7,-49.094932
000065,北方国际,2019-06-06,2019-04-30,6,-48.913618
600516,方大炭素,2019-06-06,2019-04-30,6,-48.885043
000056,皇庭国际,2019-06-14,2019-04-30,7,-48.232168
603045,福达合金,2019-05-24,2019-05-10,3,-48.06432
600226,瀚叶股份,2019-06-06,2019-04-26,7,-47.93760499999999
002194,武汉凡谷,2019-05-24,2019-04-30,4,-47.781777999999996
000662,天夏智慧,2019-06-06,2019-04-30,6,-47.768812999999994
600399,ST抚钢,2019-06-06,2019-04-30,6,-47.620859
002750,龙津药业,2019-06-14,2019-04-26,8,-47.548845
002630,华西能源,2019-06-06,2019-04-30,6,-47.260041
001696,宗申动力,2019-06-06,2019-04-30,6,-47.138227
002509,天广中茂,2019-06-06,2019-04-30,6,-47.01904
600735,新华锦,2019-06-06,2019-04-30,6,-46.863249999999994
002748,世龙实业,2019-06-06,2019-04-26,7,-46.646067
000766,通化金马,2019-06-06,2019-04-30,6,-46.51331
002679,福建金森,2019-06-14,2019-05-17,5,-46.421699999999994
002617,露笑科技,2019-06-06,2019-04-30,6,-46.338312
000707,ST双环,2019-06-06,2019-04-26,7,-46.213207999999995
600192,长城电工,2019-06-06,2019-04-26,7,-46.212356
600212,江泉实业,2019-06-06,2019-04-30,6,-46.11988
603799,华友钴业,2019-06-06,2019-04-26,7,-45.926066999999996
002694,顾地科技,2019-06-14,2019-04-30,7,-45.849157000000005
600963,岳阳林纸,2019-06-06,2019-04-30,6,-45.762847
600075,新疆天业,2019-06-06,2019-04-30,6,-45.713751
000980,众泰汽车,2019-06-06,2019-04-30,6,-45.659088999999994
603555,贵人鸟,2019-06-06,2019-04-30,6,-45.621753999999996
002235,安妮股份,2019-06-14,2019-04-26,8,-45.58284499999999
002584,西陇科学,2019-06-06,2019-05-10,5,-45.227652000000006
002447,晨鑫科技,2019-06-06,2019-04-26,7,-45.210406
603773,沃格光电,2019-06-06,2019-04-26,7,-45.072936
600180,瑞茂通,2019-06-14,2019-04-30,7,-45.01606
002648,卫星石化,2019-06-06,2019-04-30,6,-45.001953
600517,置信电气,2019-06-06,2019-04-26,7,-44.981429
600767,ST运盛,2019-05-24,2019-04-30,4,-44.90429999999999
000911,*ST 南糖,2019-06-06,2019-04-30,6,-44.638943
002302,西部建设,2019-06-06,2019-04-30,6,-44.538743
600422,昆药集团,2019-06-06,2019-04-26,7,-44.522487
600884,杉杉股份,2019-06-06,2019-04-30,6,-44.48794
600225,天津松江,2019-05-17,2019-04-30,3,-44.394603000000004
002310,东方园林,2019-06-06,2019-04-30,6,-44.2622
600678,四川金顶,2019-06-06,2019-04-26,7,-44.206604
600122,宏图高科,2019-06-06,2019-04-30,6,-44.188496
600816,安信信托,2019-06-14,2019-04-26,8,-44.12284800000001
600640,号百控股,2019-06-14,2019-04-30,7,-43.986577
600093,易见股份,2019-06-06,2019-04-26,7,-43.962949
600365,通葡股份,2019-06-06,2019-04-30,6,-43.959917000000004
603612,索通发展,2019-06-06,2019-04-30,6,-43.820932
600423,*ST柳化,2019-06-06,2019-04-26,7,-43.68660199999999
002071,长城影视,2019-06-06,2019-04-30,6,-43.573559
600291,西水股份,2019-06-06,2019-04-30,6,-43.565217
603133,碳元科技,2019-05-24,2019-04-30,4,-43.533709
600234,*ST山水,2019-05-24,2019-04-26,5,-43.472035000000005
603716,塞力斯,2019-06-06,2019-04-30,6,-43.436614000000006
000859,国风塑业,2019-06-06,2019-04-26,7,-43.429112
000509,华塑控股,2019-06-06,2019-04-30,6,-43.417615999999995
600682,南京新百,2019-06-06,2019-05-17,4,-43.300683
002366,台海核电,2019-06-14,2019-04-26,8,-43.298814
002656,摩登大道,2019-06-06,2019-04-30,6,-43.278144
000826,启迪环境,2019-06-06,2019-04-26,7,-43.269659000000004
600715,文投控股,2019-06-06,2019-04-30,6,-43.241855
600800,天津磁卡,2019-05-24,2019-04-30,4,-43.194828
000055,方大集团,2019-06-06,2019-04-26,7,-43.191841
603056,德邦股份,2019-06-06,2019-04-26,7,-43.05578
600685,中船防务,2019-06-06,2019-04-30,6,-43.025662999999994
600751,海航科技,2019-06-06,2019-05-10,5,-42.994046
000868,*ST安凯,2019-06-06,2019-04-26,7,-42.982558999999995
002733,雄韬股份,2019-06-06,2019-04-30,6,-42.954793
002341,新纶科技,2019-06-21,2019-04-26,9,-42.934281
002178,延华智能,2019-06-06,2019-04-26,7,-42.855725
600131,岷江水电,2019-06-06,2019-04-26,7,-42.85549400000001
600107,美尔雅,2019-06-06,2019-04-30,6,-42.821534
000927,一汽夏利,2019-06-06,2019-04-26,7,-42.817679000000005
600088,中视传媒,2019-06-14,2019-04-26,8,-42.719154
002306,ST云网,2019-05-24,2019-04-26,5,-42.61572700000001
600084,*ST中葡,2019-05-24,2019-04-26,5,-42.603111999999996
002124,天邦股份,2019-06-21,2019-05-10,7,-42.591074
000737,ST南风,2019-06-06,2019-04-26,7,-42.570966
600698,*ST天雁,2019-05-24,2019-04-26,5,-42.568227
002640,跨境通,2019-06-06,2019-04-30,6,-42.47941
603232,格尔软件,2019-06-06,2019-04-26,7,-42.433930000000004
600157,永泰能源,2019-06-06,2019-04-30,6,-42.427754
600172,黄河旋风,2019-06-06,2019-04-30,6,-42.370171
603168,莎普爱思,2019-06-06,2019-05-10,5,-42.353699999999996
000625,长安汽车,2019-06-14,2019-04-26,8,-42.314783
603533,掌阅科技,2019-06-14,2019-04-26,8,-42.16396099999999
600771,广誉远,2019-06-06,2019-04-26,7,-42.128207
002683,宏大爆破,2019-06-06,2019-04-30,6,-42.117063
603126,中材节能,2019-06-06,2019-04-26,7,-42.100233
000695,滨海能源,2019-06-06,2019-04-30,6,-41.992536
600664,哈药股份,2019-06-06,2019-04-26,7,-41.987674
603035,常熟汽饰,2019-06-06,2019-04-26,7,-41.984781
603997,继峰股份,2019-06-06,2019-04-26,7,-41.85347
002581,未名医药,2019-06-14,2019-04-26,8,-41.739386999999994
000514,渝 开 发,2019-06-06,2019-04-26,7,-41.562911
002252,上海莱士,2019-06-06,2019-04-30,6,-41.468559000000006
603577,汇金通,2019-06-14,2019-04-26,8,-41.443652
603117,万林物流,2019-06-06,2019-04-26,7,-41.396854
000607,华媒控股,2019-06-06,2019-04-26,7,-41.196449
002122,*ST天马,2019-05-31,2019-05-10,4,-41.131934
002384,东山精密,2019-05-24,2019-04-30,4,-40.979015
600686,金龙汽车,2019-06-06,2019-04-30,6,-40.950725
600748,上实发展,2019-06-14,2019-05-10,6,-40.947756999999996
600470,六国化工,2019-05-24,2019-05-10,3,-40.824624
600594,益佰制药,2019-06-06,2019-04-30,6,-40.727267
000996,中国中期,2019-06-06,2019-04-30,6,-40.710150999999996
000550,江铃汽车,2019-06-21,2019-04-26,9,-40.617093000000004
600781,辅仁药业,2019-06-14,2019-04-30,7,-40.61435200000001
603825,华扬联众,2019-06-06,2019-04-26,7,-40.598678
603598,引力传媒,2019-06-06,2019-04-30,6,-40.561138
600139,西部资源,2019-06-06,2019-04-30,6,-40.458713
002072,*ST凯瑞,2019-05-24,2019-04-26,5,-40.447311
002054,德美化工,2019-06-06,2019-05-10,5,-40.439123
002061,浙江交科,2019-06-06,2019-04-30,6,-40.408758
000564,供销大集,2019-06-06,2019-04-26,7,-40.384386000000006
600807,ST天业,2019-05-24,2019-04-26,5,-40.377461
002265,西仪股份,2019-06-06,2019-04-30,6,-40.369619
002234,民和股份,2019-06-14,2019-05-17,5,-40.272661
600777,新潮能源,2019-06-06,2019-04-30,6,-40.195396
600503,华丽家族,2019-06-06,2019-04-30,6,-40.162624
000595,宝塔实业,2019-06-06,2019-04-30,6,-40.120506
603596,伯特利,2019-06-06,2019-04-26,7,-40.07415400000001
002625,光启技术,2019-06-06,2019-04-26,7,-40.032916
600222,太龙药业,2019-06-14,2019-04-26,8,-40.032072
601258,庞大集团,2019-06-06,2019-04-30,6,-39.994957
600864,哈投股份,2019-05-24,2019-05-10,3,-39.956329
002377,国创高新,2019-06-06,2019-04-26,7,-39.894647000000006
000680,山推股份,2019-06-06,2019-04-30,6,-39.835628
000572,*ST 海马,2019-06-06,2019-04-30,6,-39.802899999999994
000678,襄阳轴承,2019-06-06,2019-04-26,7,-39.78725
603888,新华网,2019-06-14,2019-04-26,8,-39.740634
002176,江特电机,2019-06-06,2019-04-30,6,-39.715728999999996
600086,东方金钰,2019-06-06,2019-04-26,7,-39.703314
002562,兄弟科技,2019-06-06,2019-04-26,7,-39.606035
601138,工业富联,2019-06-14,2019-04-30,7,-39.538740000000004
600654,*ST中安,2019-06-14,2019-04-30,7,-39.498007
000691,亚太实业,2019-06-06,2019-04-26,7,-39.482352
603709,中源家居,2019-05-10,2019-04-26,3,-39.467819000000006
002676,顺威股份,2019-06-14,2019-04-30,7,-39.422036
600255,梦舟股份,2019-06-06,2019-04-30,6,-39.369403
600870,ST厦华,2019-05-24,2019-04-30,4,-39.359758
600278,东方创业,2019-06-06,2019-04-12,7,-39.351675
600072,中船科技,2019-06-06,2019-04-30,6,-39.284444
603032,德新交运,2019-06-06,2019-04-30,6,-39.278039
600273,嘉化能源,2019-06-06,2019-04-30,6,-39.178889
000536,华映科技,2019-06-06,2019-04-30,6,-39.13384
002307,北新路桥,2019-06-06,2019-04-30,6,-39.129760000000005
600071,凤凰光学,2019-05-24,2019-04-30,4,-39.115823
600620,天宸股份,2019-06-14,2019-04-30,7,-39.108661000000005
601990,南京证券,2019-06-14,2019-04-26,8,-38.964489
601008,连云港,2019-06-06,2019-04-26,7,-38.907102
002239,奥特佳,2019-06-06,2019-04-30,6,-38.862838
603179,新泉股份,2019-06-06,2019-04-26,7,-38.860172
000953,*ST河化,2019-05-24,2019-04-30,4,-38.787689
000068,华控赛格,2019-06-06,2019-04-30,6,-38.668061
000613,大东海A,2019-06-06,2019-04-26,7,-38.514975
002188,*ST巴士,2019-05-24,2019-04-30,4,-38.457942
600525,长园集团,2019-05-24,2019-04-26,5,-38.399306
000037,深南电A,2019-05-24,2019-04-26,5,-38.391975
603266,天龙股份,2019-05-24,2019-05-17,2,-38.385614
000510,新金路,2019-06-06,2019-04-30,6,-38.311681
002051,中工国际,2019-06-06,2019-04-30,6,-38.30129
002330,得利斯,2019-06-06,2019-05-10,5,-38.248751999999996
603197,保隆科技,2019-06-14,2019-04-26,8,-38.227906
000892,欢瑞世纪,2019-06-06,2019-04-26,7,-38.222190999999995
000533,顺钠股份,2019-06-06,2019-04-30,6,-38.215327
600006,东风汽车,2019-06-06,2019-04-30,6,-38.111395
002159,三特索道,2019-06-06,2019-04-30,6,-38.08122
603843,正平股份,2019-06-06,2019-04-30,6,-38.040083
002259,*ST升达,2019-06-06,2019-04-30,6,-38.015370000000004
603823,百合花,2019-06-14,2019-04-26,8,-37.999610999999994
600198,大唐电信,2019-05-24,2019-05-10,3,-37.987591
002199,东晶电子,2019-06-14,2019-06-14,1,-37.936134
000910,大亚圣象,2019-06-06,2019-04-26,7,-37.930796
002696,百洋股份,2019-05-24,2019-04-30,4,-37.879149
600726,*ST华源,2019-06-06,2019-04-26,7,-37.86941
002381,双箭股份,2019-06-06,2019-04-26,7,-37.836543000000006
600602,云赛智联,2019-06-14,2019-04-30,7,-37.823477
002775,文科园林,2019-06-06,2019-04-30,6,-37.791837
002019,亿帆医药,2019-06-14,2019-04-30,7,-37.769627
600710,苏美达,2019-06-06,2019-04-30,6,-37.623051
600977,中国电影,2019-05-24,2019-04-30,4,-37.522027
000830,鲁西化工,2019-06-06,2019-04-26,7,-37.508657
600105,永鼎股份,2019-06-06,2019-04-30,6,-37.501431999999994
603801,志邦家居,2019-06-06,2019-04-26,7,-37.497612000000004
000989,九 芝 堂,2019-06-06,2019-04-26,7,-37.460073
002742,三圣股份,2019-06-06,2019-04-30,6,-37.456998999999996
000972,ST中基,2019-06-14,2019-04-30,7,-37.437425000000005
002699,美盛文化,2019-06-06,2019-04-26,7,-37.428066
000796,凯撒旅游,2019-06-06,2019-04-30,6,-37.420913
002358,森源电气,2019-06-14,2019-04-26,8,-37.418806999999994
000681,视觉中国,2019-06-06,2019-04-26,7,-37.413917
002619,艾格拉斯,2019-06-06,2019-04-30,6,-37.411699
600280,中央商场,2019-06-06,2019-04-26,7,-37.391341
600487,亨通光电,2019-05-24,2019-04-30,4,-37.387727999999996
603000,人民网,2019-06-06,2019-04-26,7,-37.378007
600515,海航基础,2019-05-31,2019-04-30,5,-37.328185999999995
603859,能科股份,2019-06-06,2019-04-26,7,-37.312996000000005
002530,金财互联,2019-06-06,2019-04-30,6,-37.30713
000049,德赛电池,2019-06-06,2019-04-30,6,-37.292455
600960,渤海汽车,2019-06-06,2019-04-30,6,-37.279871
600338,西藏珠峰,2019-06-21,2019-06-14,2,-37.260497
002036,联创电子,2019-06-06,2019-04-30,6,-37.251723
600759,洲际油气,2019-05-24,2019-04-30,4,-37.233156
603639,海利尔,2019-06-14,2019-04-26,8,-37.178331
002668,奥马电器,2019-06-21,2019-04-30,8,-37.119074999999995
002213,特 尔 佳,2019-06-06,2019-04-30,6,-37.112449
600318,新力金融,2019-06-06,2019-04-30,6,-37.059495
002420,*ST毅昌,2019-06-06,2019-04-30,6,-36.98406
002517,恺英网络,2019-06-06,2019-04-26,7,-36.964802
002094,青岛金王,2019-06-06,2019-04-26,7,-36.954577
002417,深南股份,2019-06-14,2019-05-24,4,-36.949856000000004
002172,澳洋健康,2019-06-06,2019-04-30,6,-36.943427
000503,国新健康,2019-06-14,2019-04-30,7,-36.932193
600490,鹏欣资源,2019-06-06,2019-04-30,6,-36.837371
601890,亚星锚链,2019-06-06,2019-04-30,6,-36.835047
000040,东旭蓝天,2019-06-14,2019-04-26,8,-36.808245
600396,*ST金山,2019-06-06,2019-04-26,7,-36.807806
002757,南兴股份,2019-06-21,2019-06-14,2,-36.801012
002861,瀛通通讯,2019-06-06,2019-04-30,6,-36.784836
002628,成都路桥,2019-06-06,2019-04-30,6,-36.689615
002221,东华能源,2019-06-06,2019-04-30,6,-36.671634
002586,ST围海,2019-06-06,2019-04-26,7,-36.655419
600507,方大特钢,2019-06-06,2019-04-26,7,-36.600237
603329,上海雅仕,2019-06-14,2019-04-26,8,-36.599345
600207,安彩高科,2019-06-06,2019-04-30,6,-36.597558
002162,悦心健康,2019-06-06,2019-04-30,6,-36.574024
600716,凤凰股份,2019-06-06,2019-04-26,7,-36.475035999999996
000537,广宇发展,2019-06-14,2019-04-26,8,-36.348068000000005
000590,启迪古汉,2019-06-14,2019-04-26,8,-36.334488
600749,西藏旅游,2019-06-06,2019-04-30,6,-36.320251
600242,中昌数据,2019-05-24,2019-04-30,4,-36.317879000000005
603637,镇海股份,2019-06-06,2019-05-17,4,-36.245019
000816,ST慧业,2019-06-06,2019-04-26,7,-36.230872000000005
002808,恒久科技,2019-05-24,2019-05-10,3,-36.177307
603729,龙韵股份,2019-06-06,2019-04-26,7,-36.16002999999999
000950,重药控股,2019-06-06,2019-04-30,6,-36.157900000000005
002451,摩恩电气,2019-06-06,2019-05-10,5,-36.149955
000862,银星能源,2019-05-17,2019-04-26,4,-36.109264
000560,我爱我家,2019-06-14,2019-04-26,8,-36.09724
600983,惠而浦,2019-06-06,2019-04-30,6,-36.097074
600868,梅雁吉祥,2019-06-06,2019-04-30,6,-36.02135
600535,天士力,2019-06-06,2019-04-30,6,-35.982166
002376,新北洋,2019-06-06,2019-04-26,7,-35.976872
000608,阳光股份,2019-06-14,2019-04-26,8,-35.967912999999996
000078,海王生物,2019-06-06,2019-04-26,7,-35.925989
603963,大理药业,2019-06-06,2019-04-30,6,-35.908608
600636,三爱富,2019-06-14,2019-04-30,7,-35.903824
002166,莱茵生物,2019-06-06,2019-04-30,6,-35.889072
002496,辉丰股份,2019-06-06,2019-04-26,7,-35.883393000000005
600425,青松建化,2019-06-06,2019-04-30,6,-35.877829
600703,三安光电,2019-05-24,2019-05-10,3,-35.778829
600975,新五丰,2019-05-24,2019-04-26,5,-35.767968999999994
600746,江苏索普,2019-06-06,2019-04-30,6,-35.755897
600478,科力远,2019-06-06,2019-05-10,5,-35.754915
600258,首旅酒店,2019-06-06,2019-04-30,6,-35.746993
000835,长城动漫,2019-06-06,2019-04-30,6,-35.692869
600149,ST坊展,2019-05-24,2019-04-26,5,-35.64729
000702,正虹科技,2019-06-06,2019-05-10,5,-35.633445
600421,*ST仰帆,2019-05-10,2019-04-30,2,-35.627753999999996
600299,安迪苏,2019-06-06,2019-04-30,6,-35.593958
603618,杭电股份,2019-05-24,2019-04-30,4,-35.555745
600978,宜华生活,2019-06-06,2019-04-30,6,-35.514499
000413,东旭光电,2019-06-06,2019-04-30,6,-35.483819
600418,江淮汽车,2019-06-06,2019-04-26,7,-35.481254
002069,獐子岛,2019-06-06,2019-04-30,6,-35.418515
000622,恒立实业,2019-06-06,2019-04-26,7,-35.385628
600593,大连圣亚,2019-05-24,2019-04-30,4,-35.366091
600651,飞乐音响,2019-06-06,2019-04-30,6,-35.328284000000004
600581,八一钢铁,2019-06-06,2019-04-30,6,-35.310853
002596,海南瑞泽,2019-06-14,2019-04-26,8,-35.28845
601388,怡球资源,2019-06-06,2019-04-30,6,-35.255905999999996
600505,西昌电力,2019-06-06,2019-04-30,6,-35.246115
600721,*ST百花,2019-06-06,2019-04-30,6,-35.216094
002305,南国置业,2019-06-06,2019-04-26,7,-35.172269
600622,光大嘉宝,2019-06-06,2019-04-30,6,-35.125754
002529,海源复材,2019-06-06,2019-04-30,6,-35.080659000000004
600860,京城股份,2019-06-06,2019-04-30,6,-35.071461
002099,海翔药业,2019-06-14,2019-04-30,7,-35.069637
603378,亚士创能,2019-06-06,2019-04-26,7,-35.039901
600326,西藏天路,2019-06-06,2019-04-30,6,-34.947074
600866,星湖科技,2019-06-06,2019-04-26,7,-34.916195
002158,汉钟精机,2019-06-06,2019-05-10,5,-34.914031
603320,迪贝电气,2019-06-14,2019-06-14,1,-34.88671
002611,东方精工,2019-06-14,2019-05-10,6,-34.846868
002741,光华科技,2019-06-06,2019-04-26,7,-34.833661
002192,融捷股份,2019-06-06,2019-05-10,5,-34.831106000000005
002473,圣莱达,2019-06-06,2019-04-26,7,-34.821786
603648,畅联股份,2019-06-14,2019-04-26,8,-34.816774
600100,同方股份,2019-06-06,2019-04-26,7,-34.812881
600125,铁龙物流,2019-06-06,2019-04-26,7,-34.809912
600776,东方通信,2019-05-17,2019-04-30,3,-34.798120000000004
002552,宝鼎科技,2019-06-06,2019-04-30,6,-34.789047999999994
600986,科达股份,2019-06-06,2019-04-26,7,-34.782239000000004
000416,民生控股,2019-06-06,2019-04-30,6,-34.762902999999994
600321,ST正源,2019-06-06,2019-04-30,6,-34.761843
000838,财信发展,2019-06-06,2019-04-26,7,-34.760548
601700,风范股份,2019-06-06,2019-04-26,7,-34.736155
000576,广东甘化,2019-06-14,2019-04-26,8,-34.731659
600227,圣济堂,2019-06-06,2019-04-30,6,-34.689432000000004
000881,中广核技,2019-05-24,2019-04-26,5,-34.659382
002502,鼎龙文化,2019-06-06,2019-04-26,7,-34.639174
603227,雪峰科技,2019-06-06,2019-04-30,6,-34.609308
002903,宇环数控,2019-06-06,2019-04-30,6,-34.60251100000001
603358,华达科技,2019-05-24,2019-04-30,4,-34.596604
603501,韦尔股份,2019-06-06,2019-04-30,6,-34.563228
002415,海康威视,2019-06-06,2019-04-30,6,-34.55234899999999
601226,华电重工,2019-06-06,2019-04-26,7,-34.549786999999995
000720,新能泰山,2019-06-06,2019-04-30,6,-34.542622
600815,*ST厦工,2019-05-17,2019-04-30,3,-34.529484
000585,ST东电,2019-06-06,2019-04-26,7,-34.525847
002471,中超控股,2019-06-06,2019-04-30,6,-34.524094
600375,华菱星马,2019-06-06,2019-04-26,7,-34.497813
002334,英威腾,2019-06-06,2019-04-30,6,-34.492557000000005
603626,科森科技,2019-06-06,2019-04-30,6,-34.42411
600571,信雅达,2019-06-06,2019-04-30,6,-34.417334
600352,浙江龙盛,2019-06-14,2019-04-30,7,-34.393238999999994
600136,当代明诚,2019-06-06,2019-04-30,6,-34.390333999999996
002755,奥赛康,2019-06-14,2019-04-26,8,-34.381649
000908,景峰医药,2019-06-06,2019-04-26,7,-34.362333
002095,生 意 宝,2019-06-06,2019-04-26,7,-34.350583
603559,中通国脉,2019-05-24,2019-04-30,4,-34.329636
000721,西安饮食,2019-06-06,2019-04-30,6,-34.28576700000001
002583,海能达,2019-06-06,2019-04-30,6,-34.264693
603900,莱绅通灵,2019-06-06,2019-04-26,7,-34.200013999999996
002786,银宝山新,2019-06-06,2019-04-30,6,-34.198812
