code,name,start_date,end_date,days,p_change
601808,中海油服,2019-11-08,2019-07-19,17,50.293492
603308,应流股份,2019-10-11,2019-08-23,8,50.15932299999999
600615,ST丰华,2019-11-01,2019-07-26,15,49.961368
000636,风华高科,2019-10-11,2019-08-23,8,49.799801
600131,岷江水电,2019-11-01,2019-08-23,11,49.717287
000799,酒鬼酒,2019-09-27,2019-07-12,12,49.336771
002515,金字火腿,2019-10-18,2019-08-23,9,49.249652000000005
000892,欢瑞世纪,2019-11-08,2019-08-23,12,49.17874
002903,宇环数控,2019-08-23,2019-08-02,4,49.175374000000005
002044,美年健康,2019-11-08,2019-07-12,18,49.15112799999999
603933,睿能科技,2019-09-30,2019-09-12,4,48.943751999999996
000526,紫光学大,2019-11-08,2019-07-12,18,48.80243899999999
002918,蒙娜丽莎,2019-11-08,2019-08-23,12,48.765486
603259,药明康德,2019-11-08,2019-07-05,19,48.575538
002699,美盛文化,2019-10-18,2019-08-23,9,48.240044999999995
603879,永悦科技,2019-11-01,2019-08-30,10,48.09161399999999
600518,ST康美,2019-10-11,2019-07-05,15,47.989312
002915,中欣氟材,2019-09-20,2019-07-12,11,47.984196000000004
603996,ST中新,2019-10-25,2019-07-05,17,47.889696
600703,三安光电,2019-11-01,2019-08-02,14,47.757736
600212,江泉实业,2019-10-18,2019-08-23,9,47.686899
002617,露笑科技,2019-09-20,2019-07-12,11,47.390564999999995
002607,中公教育,2019-11-01,2019-07-26,15,47.068591
600850,华东电脑,2019-09-12,2019-08-23,4,47.024488
603322,超讯通信,2019-09-12,2019-08-23,4,46.803036999999996
002234,民和股份,2019-10-25,2019-07-05,17,46.773031
600378,昊华科技,2019-10-11,2019-08-23,8,46.397507999999995
002303,美盈森,2019-11-01,2019-08-23,11,46.358514
002642,*ST荣联,2019-10-11,2019-07-12,14,46.32683099999999
600069,银鸽投资,2019-08-23,2019-08-02,4,46.196169999999995
601066,中信建投,2019-09-12,2019-08-30,3,46.151534999999996
002292,奥飞娱乐,2019-11-08,2019-08-23,12,45.868626
002008,大族激光,2019-09-20,2019-08-16,6,45.735260000000004
603012,创力集团,2019-11-01,2019-08-23,11,45.727979999999995
600152,维科技术,2019-08-23,2019-08-23,1,45.520285
603797,联泰环保,2019-07-05,2019-07-05,1,45.420702000000006
000988,华工科技,2019-09-06,2019-08-23,3,45.38465600000001
002487,大金重工,2019-10-11,2019-08-09,10,45.366595
002161,远 望 谷,2019-11-01,2019-08-23,11,45.296517
603811,诚意药业,2019-10-18,2019-07-05,16,45.277263000000005
000007,全新好,2019-10-11,2019-07-26,12,45.05301699999999
002095,生 意 宝,2019-09-06,2019-08-23,3,44.916136
601058,赛轮轮胎,2019-11-08,2019-07-12,18,44.816435
000895,双汇发展,2019-11-08,2019-08-23,12,44.79943300000001
002732,燕塘乳业,2019-11-08,2019-07-05,19,44.779726000000004
002513,蓝丰生化,2019-11-08,2019-08-30,11,44.740392
002332,仙琚制药,2019-11-08,2019-08-16,13,44.432829
002428,云南锗业,2019-09-20,2019-08-09,7,44.306371999999996
002815,崇达技术,2019-09-20,2019-07-26,9,44.301880999999995
002434,万里扬,2019-11-08,2019-08-23,12,44.148615
603360,百傲化学,2019-10-18,2019-07-12,15,43.871997
601360,三六零,2019-09-12,2019-08-23,4,43.837869
600809,山西汾酒,2019-11-01,2019-07-05,18,43.799847
603283,赛腾股份,2019-09-30,2019-07-05,14,43.747613
603031,安德利,2019-11-08,2019-07-05,19,43.621768
603232,格尔软件,2019-09-12,2019-08-30,3,43.598769
603607,京华激光,2019-10-11,2019-08-23,8,43.59529500000001
002605,姚记科技,2019-11-08,2019-08-23,12,43.48463699999999
002084,海鸥住工,2019-11-08,2019-08-23,12,43.47762600000001
601595,上海电影,2019-09-27,2019-07-05,13,43.450095
603606,东方电缆,2019-09-12,2019-07-26,8,43.284214
002530,金财互联,2019-11-08,2019-08-23,12,43.262519999999995
600640,号百控股,2019-10-25,2019-08-23,10,43.205907
002822,中装建设,2019-11-08,2019-07-12,18,43.204048
002755,奥赛康,2019-11-08,2019-08-23,12,43.192800999999996
600856,ST中天,2019-09-30,2019-09-06,5,43.176171
002777,久远银海,2019-10-11,2019-08-23,8,43.056608000000004
002396,星网锐捷,2019-11-01,2019-07-05,18,43.045694
603005,晶方科技,2019-09-20,2019-08-23,5,42.854903
601100,恒立液压,2019-11-08,2019-08-23,12,42.84614
002512,达华智能,2019-10-25,2019-08-23,10,42.757922
603605,珀莱雅,2019-11-08,2019-08-02,15,42.68961
002197,证通电子,2019-09-12,2019-08-23,4,42.642491
002213,特 尔 佳,2019-10-25,2019-08-23,10,42.585962
002479,富春环保,2019-11-08,2019-08-16,13,42.534356
603079,圣达生物,2019-11-08,2019-07-12,18,42.50689100000001
603305,旭升股份,2019-11-08,2019-08-23,12,42.454669
002886,沃特股份,2019-10-11,2019-08-23,8,42.280355
600242,中昌数据,2019-10-25,2019-08-23,10,42.274156999999995
600933,爱柯迪,2019-11-08,2019-07-12,18,42.211583000000005
600651,飞乐音响,2019-09-20,2019-08-23,5,42.161988
603328,依顿电子,2019-09-06,2019-08-02,6,42.159369
600986,科达股份,2019-11-01,2019-08-23,11,42.131874
601139,深圳燃气,2019-11-08,2019-08-23,12,42.113219
002808,恒久科技,2019-11-08,2019-08-23,12,42.107555
000017,深中华A,2019-08-30,2019-08-23,2,42.042898
600136,当代明诚,2019-09-12,2019-08-23,4,41.90867
000661,长春高新,2019-11-08,2019-07-05,19,41.864940999999995
000810,创维数字,2019-11-08,2019-08-23,12,41.859148999999995
002771,真视通,2019-09-12,2019-08-23,4,41.578556999999996
002152,广电运通,2019-11-01,2019-08-23,11,41.5114
603021,山东华鹏,2019-11-08,2019-08-02,15,41.312422
600072,中船科技,2019-08-30,2019-07-05,9,41.26341000000001
603887,城地股份,2019-11-08,2019-07-12,18,41.24384899999999
600903,贵州燃气,2019-11-01,2019-08-23,11,41.138079999999995
600201,生物股份,2019-11-08,2019-08-02,15,41.075315
000150,宜华健康,2019-09-12,2019-08-23,4,41.062084
600145,*ST新亿,2015-11-20,2015-10-23,5,40.945662
600882,妙可蓝多,2019-09-30,2019-07-05,14,40.93270099999999
002913,奥士康,2019-10-25,2019-07-26,14,40.775406000000004
002675,东诚药业,2019-11-08,2019-07-12,18,40.70533400000001
000610,西安旅游,2019-09-12,2019-08-23,4,40.698079
002156,通富微电,2019-11-08,2019-07-26,16,40.584768000000004
603595,东尼电子,2019-10-18,2019-08-02,12,40.563990000000004
002557,洽洽食品,2019-11-01,2019-07-05,18,40.557149
601811,新华文轩,2019-09-20,2019-08-23,5,40.507137
002919,名臣健康,2019-10-11,2019-08-23,8,40.307367
002492,恒基达鑫,2019-10-18,2019-08-30,8,40.230902
601689,拓普集团,2019-11-08,2019-08-23,12,40.017646
603706,东方环宇,2019-10-11,2019-08-23,8,39.878816
603556,海兴电力,2019-09-20,2019-08-30,4,39.847096
603078,江化微,2019-10-11,2019-07-12,14,39.75516999999999
002121,科陆电子,2019-09-06,2019-08-23,3,39.71506599999999
002758,华通医药,2019-09-20,2019-08-30,4,39.64832199999999
002119,康强电子,2019-09-12,2019-07-26,8,39.630244000000005
600797,浙大网新,2019-11-01,2019-08-23,11,39.573693000000006
603848,好太太,2019-07-26,2019-07-12,3,39.571726
002706,良信电器,2019-11-01,2019-07-12,17,39.54213599999999
603823,百合花,2019-10-18,2019-07-26,13,39.527865000000006
601231,环旭电子,2019-09-20,2019-08-02,8,39.525566
002180,纳思达,2019-09-20,2019-07-26,9,39.478404
002341,新纶科技,2019-09-20,2019-08-23,5,39.332263999999995
002481,双塔食品,2019-09-06,2019-08-02,6,38.959444999999995
002124,天邦股份,2019-10-25,2019-10-11,3,38.924614999999996
002237,恒邦股份,2019-07-05,2019-07-05,1,38.883338
603998,方盛制药,2019-09-12,2019-08-23,4,38.847878
000070,特发信息,2019-09-06,2019-08-23,3,38.749444999999994
000048,*ST康达,2019-09-27,2019-08-23,6,38.742760000000004
000977,浪潮信息,2019-11-08,2019-08-23,12,38.707512
603920,世运电路,2019-09-06,2019-08-02,6,38.703659
002138,顺络电子,2019-09-12,2019-07-05,11,38.63295000000001
002581,未名医药,2019-10-11,2019-08-23,8,38.62675
000803,金宇车城,2019-11-08,2019-08-23,12,38.623052
000034,神州数码,2019-09-12,2019-07-26,8,38.566941
000534,万泽股份,2019-09-20,2019-08-23,5,38.45072199999999
002891,中宠股份,2019-11-01,2019-08-23,11,38.389356
002847,盐津铺子,2019-10-25,2019-09-12,7,38.382917
600226,瀚叶股份,2019-11-01,2019-08-30,10,38.266296999999994
002501,*ST利源,2019-10-11,2019-08-30,7,38.22515
600070,浙江富润,2019-11-08,2019-08-30,11,38.122439
000766,通化金马,2019-09-12,2019-08-23,4,38.03077
601155,新城控股,2019-11-08,2019-08-23,12,37.938673
002388,新亚制程,2019-09-20,2019-07-05,12,37.931198
603233,大参林,2019-10-18,2019-07-05,16,37.923625
600446,金证股份,2019-09-12,2019-08-23,4,37.88457
600556,ST慧球,2019-11-08,2019-07-12,18,37.828639
603444,吉比特,2019-10-18,2019-08-02,12,37.7946
002528,英飞拓,2019-11-08,2019-08-16,13,37.775794
603690,至纯科技,2019-11-01,2019-07-05,18,37.77220199999999
600685,中船防务,2019-09-06,2019-07-05,10,37.742142
603008,喜临门,2019-11-08,2019-08-02,15,37.737444
002050,三花智控,2019-10-25,2019-08-30,9,37.606961
600346,恒力石化,2019-09-12,2019-08-09,6,37.599042
600521,华海药业,2019-11-08,2019-07-05,19,37.493941
600547,山东黄金,2019-08-30,2019-07-05,9,37.361086
600452,涪陵电力,2019-10-18,2019-08-23,9,37.26732
002268,卫 士 通,2019-09-12,2019-07-26,8,37.219163
603318,派思股份,2019-10-11,2019-07-12,14,37.200191999999994
002555,三七互娱,2019-11-08,2019-08-02,15,37.195713999999995
600844,丹化科技,2019-10-11,2019-09-12,5,37.156510999999995
000739,普洛药业,2019-10-18,2019-08-09,11,37.069669
603648,畅联股份,2019-07-26,2019-07-05,4,37.011243
603516,淳中科技,2019-11-01,2019-07-12,17,36.999487
002508,老板电器,2019-11-01,2019-08-23,11,36.966114999999995
600647,同达创业,2019-08-23,2019-08-02,4,36.958591999999996
002364,中恒电气,2019-10-11,2019-08-16,9,36.87315
600155,华创阳安,2019-09-12,2019-08-23,4,36.655164000000006
603688,石英股份,2019-09-12,2019-08-23,4,36.649876
000536,华映科技,2019-07-19,2019-07-12,2,36.647773
603011,合锻智能,2019-09-12,2019-08-23,4,36.580907
002243,通产丽星,2019-10-18,2019-08-23,9,36.514801
002798,帝欧家居,2019-11-08,2019-08-30,11,36.492623
002583,海能达,2019-09-12,2019-07-26,8,36.468127
600079,人福医药,2019-11-08,2019-08-23,12,36.425912999999994
000571,*ST大洲,2019-07-05,2019-07-05,1,36.397806
603717,天域生态,2019-10-25,2019-08-23,10,36.38819800000001
002461,珠江啤酒,2019-11-01,2019-08-23,11,36.288241
603859,能科股份,2019-09-12,2019-07-12,10,36.265907
002409,雅克科技,2019-09-27,2019-07-12,12,36.207971
600371,万向德农,2019-08-16,2019-07-26,4,36.166763
603636,南威软件,2019-09-27,2019-08-23,6,36.109576000000004
002129,中环股份,2019-10-11,2019-07-26,12,36.069912
600211,西藏药业,2019-08-30,2019-08-23,2,36.007408999999996
000687,华讯方舟,2019-08-23,2019-08-09,3,35.866406
603669,灵康药业,2019-09-06,2019-08-23,3,35.830074
603386,广东骏亚,2019-09-20,2019-08-02,8,35.812279000000004
002683,宏大爆破,2019-09-20,2019-07-05,12,35.775666
002058,威 尔 泰,2019-11-08,2019-08-23,12,35.679825
002684,*ST猛狮,2019-07-12,2019-07-05,2,35.672505
603289,泰瑞机器,2019-08-16,2019-07-12,6,35.613409000000004
002625,光启技术,2019-10-18,2019-08-23,9,35.59137799999999
603883,老百姓,2019-10-11,2019-07-05,15,35.561660999999994
600829,人民同泰,2019-09-20,2019-08-23,5,35.548708000000005
000555,神州信息,2019-10-25,2019-08-23,10,35.54367799999999
002185,华天科技,2019-09-12,2019-07-26,8,35.490105
002902,铭普光磁,2019-09-20,2019-07-05,12,35.365387
002450,*ST康得,2019-11-08,2019-06-21,19,35.344763
000672,上峰水泥,2019-10-11,2019-08-23,8,35.195277999999995
600173,卧龙地产,2019-09-30,2019-08-30,6,35.192765
600004,白云机场,2019-10-11,2019-07-19,13,35.15114500000001
000662,天夏智慧,2019-09-12,2019-08-23,4,35.076549
000935,四川双马,2019-11-08,2019-08-23,12,35.07067000000001
600276,恒瑞医药,2019-11-01,2019-07-05,18,35.03927099999999
002859,洁美科技,2019-09-12,2019-08-02,7,34.956407
000519,中兵红箭,2019-09-06,2019-08-23,3,34.934923999999995
002783,凯龙股份,2019-09-06,2019-08-23,3,34.860538999999996
603939,益丰药房,2019-10-18,2019-07-05,16,34.850331000000004
002697,红旗连锁,2019-10-18,2019-07-26,13,34.681867999999994
002636,金安国纪,2019-09-20,2019-08-02,8,34.641503
002700,新疆浩源,2019-11-01,2019-08-23,11,34.532611
603603,博天环境,2019-10-18,2019-09-06,7,34.529378
603393,新天然气,2019-11-08,2019-08-23,12,34.499229
603703,盛洋科技,2019-10-25,2019-07-05,17,34.49322899999999
603666,亿嘉和,2019-10-25,2019-08-02,13,34.480174000000005
002688,金河生物,2019-11-08,2019-08-23,12,34.428545
002821,凯莱英,2019-11-08,2019-07-05,19,34.395004
002330,得利斯,2019-11-08,2019-07-12,18,34.36854
600546,山煤国际,2019-08-16,2019-07-05,7,34.353545
603378,亚士创能,2019-11-08,2019-08-23,12,34.323848
002756,永兴材料,2019-09-27,2019-08-23,6,34.251207
002587,奥拓电子,2019-11-08,2019-07-12,18,34.24742200000001
600732,ST新梅,2019-09-06,2019-07-26,7,34.242222
002640,跨境通,2019-09-12,2019-08-23,4,34.213511
603030,全筑股份,2019-10-25,2019-08-23,10,34.17665
002799,环球印务,2019-11-01,2019-08-23,11,34.152015999999996
002660,茂硕电源,2019-09-20,2019-07-05,12,34.078833
603188,ST亚邦,2019-09-30,2019-08-30,6,34.078230000000005
002353,杰瑞股份,2019-10-18,2019-07-05,16,34.045266
603026,石大胜华,2019-11-08,2019-09-12,9,33.995536
002565,顺灏股份,2019-09-12,2019-08-23,4,33.944219
603060,国检集团,2019-10-18,2019-08-23,9,33.911329
002831,裕同科技,2019-11-08,2019-08-23,12,33.91040100000001
600781,辅仁药业,2019-08-30,2019-08-23,2,33.866040000000005
002049,紫光国微,2019-09-06,2019-07-26,7,33.839069
600571,信雅达,2019-09-20,2019-08-30,4,33.833475
000547,航天发展,2019-09-06,2019-07-26,7,33.773409
603180,金牌厨柜,2019-09-27,2019-08-23,6,33.725881
600129,太极集团,2019-11-08,2019-08-23,12,33.687542
000818,航锦科技,2019-09-12,2019-08-23,4,33.68230799999999
000876,新 希 望,2019-11-08,2019-10-11,5,33.448983000000005
002407,多氟多,2019-07-12,2019-07-12,1,33.437034999999995
603888,新华网,2019-09-06,2019-08-23,3,33.432038000000006
002369,卓翼科技,2019-09-20,2019-08-23,5,33.388402
002830,名雕股份,2019-08-23,2019-07-12,7,33.34469
000503,国新健康,2019-09-20,2019-08-23,5,33.335353
603196,日播时尚,2019-11-08,2019-08-23,12,33.255005
002837,英维克,2019-09-06,2019-08-02,6,33.240187
002841,视源股份,2019-10-25,2019-08-30,9,33.239123
600387,海越能源,2019-10-11,2019-08-23,8,33.22183400000001
603028,赛福天,2019-11-08,2019-08-23,12,33.190455
600416,湘电股份,2019-10-25,2019-08-02,13,33.160469
603799,华友钴业,2019-09-27,2019-07-26,10,33.122897
002812,恩捷股份,2019-11-08,2019-07-12,18,33.069356000000006
603218,日月股份,2019-09-12,2019-08-23,4,33.045383
600203,福日电子,2019-10-11,2019-08-23,8,33.044537
002104,恒宝股份,2019-11-01,2019-08-23,11,33.04183
603661,恒林股份,2019-11-08,2019-08-23,12,33.006510000000006
600588,用友网络,2019-09-20,2019-07-26,9,32.934160000000006
600589,广东榕泰,2019-09-12,2019-08-23,4,32.892263
000949,新乡化纤,2019-10-25,2019-07-26,14,32.800846
002643,万润股份,2019-09-20,2019-07-05,12,32.778382
002111,威海广泰,2019-09-27,2019-08-30,5,32.770576000000005
603198,迎驾贡酒,2019-09-27,2019-07-05,13,32.770172
002451,摩恩电气,2019-10-18,2019-08-30,8,32.759226000000005
603214,爱婴室,2019-11-01,2019-08-16,12,32.757760999999995
002436,兴森科技,2019-09-20,2019-08-23,5,32.641953
002549,凯美特气,2019-09-27,2019-08-30,5,32.621795
600867,通化东宝,2019-09-20,2019-07-05,12,32.467721
603110,东方材料,2019-09-20,2019-08-30,4,32.44731
603040,新坐标,2019-11-08,2019-08-23,12,32.404617
002905,金逸影视,2019-09-30,2019-08-23,7,32.303685
603999,读者传媒,2019-09-20,2019-08-23,5,32.285224
002855,捷荣技术,2019-09-20,2019-08-02,8,32.23778
603083,剑桥科技,2019-09-12,2019-08-23,4,32.21825200000001
002414,高德红外,2019-09-30,2019-08-23,7,32.209337000000005
603916,苏博特,2019-11-08,2019-09-12,9,32.200791
603228,景旺电子,2019-09-20,2019-07-05,12,32.167798000000005
000620,新华联,2019-10-11,2019-07-05,15,32.161660999999995
002118,紫鑫药业,2019-09-20,2019-08-23,5,32.154951999999994
002930,宏川智慧,2019-11-01,2019-08-23,11,32.135875999999996
603919,金徽酒,2019-09-27,2019-08-23,6,32.12191899999999
002569,*ST步森,2019-10-11,2019-08-16,9,32.119622
002212,南洋股份,2019-09-06,2019-07-12,9,32.042076
600641,万业企业,2019-09-27,2019-08-23,6,32.018573999999994
600084,*ST中葡,2019-10-18,2019-08-23,9,31.996925
603300,华铁科技,2019-10-11,2019-08-23,8,31.925851
002214,大立科技,2019-09-12,2019-07-05,11,31.900530000000003
002476,宝莫股份,2019-11-08,2019-08-23,12,31.871435
002649,博彦科技,2019-10-11,2019-08-23,8,31.868211
000409,*ST地矿,2019-09-20,2019-08-16,6,31.851806000000003
002801,微光股份,2019-09-30,2019-07-12,13,31.834611000000002
002356,*ST赫美,2019-07-05,2019-07-05,1,31.798150999999997
000599,青岛双星,2019-10-11,2019-08-23,8,31.795121
601777,力帆股份,2019-08-30,2019-08-23,2,31.786765
600081,东风科技,2019-10-18,2019-08-23,9,31.641291999999996
603333,尚纬股份,2019-09-20,2019-09-12,2,31.637066
002547,春兴精工,2019-09-12,2019-09-06,2,31.581430999999995
601138,工业富联,2019-11-08,2019-07-12,18,31.478331000000004
603825,华扬联众,2019-11-08,2019-08-23,12,31.362025000000003
600845,宝信软件,2019-10-11,2019-07-05,15,31.317379
600966,博汇纸业,2019-11-08,2019-07-05,19,31.292771999999996
002531,天顺风能,2019-09-12,2019-07-05,11,31.288165
000723,美锦能源,2019-09-12,2019-08-23,4,31.249333
000625,长安汽车,2019-09-06,2019-07-12,9,31.238196000000002
000682,东方电子,2019-09-12,2019-08-23,4,31.191403
600122,宏图高科,2019-09-27,2019-08-23,6,31.165056
600285,羚锐制药,2019-11-08,2019-08-23,12,31.078530999999998
600273,嘉化能源,2019-09-12,2019-08-23,4,30.933669
603990,麦迪科技,2019-11-01,2019-08-30,10,30.866518
601717,郑煤机,2019-09-12,2019-08-30,3,30.812405000000002
603730,岱美股份,2019-11-01,2019-08-23,11,30.810781999999996
601137,博威合金,2019-09-12,2019-07-05,11,30.784492
603881,数据港,2019-09-12,2019-08-02,7,30.776843
002326,永太科技,2019-09-27,2019-08-23,6,30.774479
600491,龙元建设,2019-10-25,2019-08-16,11,30.733480999999998
601949,中国出版,2019-09-12,2019-08-23,4,30.629748
