code,name,start_date,end_date,days,p_change
603289,泰瑞机器,2019-08-16,2019-06-28,8,40.65652
600593,大连圣亚,2019-07-19,2019-06-06,7,40.63141
002617,露笑科技,2019-08-23,2019-06-21,10,40.620782
600767,ST运盛,2019-08-16,2019-06-06,11,40.58102100000001
603658,安图生物,2019-08-30,2019-06-21,11,40.133961
600281,太化股份,2019-07-19,2019-05-31,8,40.125989000000004
002796,世嘉科技,2019-08-23,2019-04-26,18,39.853301
603444,吉比特,2019-08-23,2019-06-21,10,39.747841
603811,诚意药业,2019-08-23,2019-06-21,10,39.682196999999995
600588,用友网络,2019-08-30,2019-06-21,11,39.641914
002468,申通快递,2019-07-26,2019-05-24,10,39.596754000000004
002830,名雕股份,2019-08-23,2019-05-31,13,39.542441
002387,维信诺,2019-08-23,2019-05-31,13,39.517351999999995
600523,贵航股份,2019-08-30,2019-06-06,13,39.295987
002815,崇达技术,2019-08-23,2019-05-31,13,39.215236999999995
603609,禾丰牧业,2019-08-02,2019-06-06,9,39.164224999999995
000632,三木集团,2019-08-30,2019-05-24,15,38.711247
002352,顺丰控股,2019-08-30,2019-06-21,11,38.598848
603360,百傲化学,2019-07-26,2019-06-21,6,38.513278
603883,老百姓,2019-08-30,2019-06-28,10,38.363068
002234,民和股份,2019-08-16,2019-06-28,8,37.984956
002263,*ST东南,2019-04-12,2019-03-08,6,37.698305
002250,联化科技,2019-08-23,2019-04-26,18,37.660075
002912,中新赛克,2019-08-23,2019-06-21,10,37.32992600000001
002568,百润股份,2019-08-16,2019-06-21,9,37.282317
000519,中兵红箭,2019-08-30,2019-05-31,14,37.112639
603031,安德利,2019-08-30,2019-06-06,13,37.06231100000001
002236,大华股份,2019-08-23,2019-06-21,10,37.011286
600835,上海机电,2019-08-23,2019-06-21,10,36.631126
002870,香山股份,2019-07-26,2019-05-31,9,36.620304
002901,大博医疗,2019-07-26,2019-06-21,6,36.416546000000004
603721,中广天择,2019-08-30,2019-06-06,13,35.992360000000005
603606,东方电缆,2019-08-23,2019-05-31,13,35.908794
002317,众生药业,2019-08-23,2019-06-28,9,35.741132
000601,韶能股份,2019-08-30,2019-06-06,13,35.636678
000918,嘉凯城,2019-07-26,2019-06-21,6,35.623089
000681,视觉中国,2019-08-30,2019-06-21,11,35.583586
600119,*ST长投,2019-07-26,2019-06-21,6,35.446425000000005
002450,*ST康得,2019-08-30,2019-06-21,9,35.344763
002660,茂硕电源,2019-07-26,2019-06-21,6,35.00622
603963,大理药业,2019-08-23,2019-06-21,10,34.877942
000860,顺鑫农业,2019-08-23,2019-06-21,10,34.793839
002835,同为股份,2019-08-23,2019-06-06,12,34.514712
601177,杭齿前进,2019-08-23,2019-06-21,10,34.355333
600612,老凤祥,2019-08-30,2019-06-06,13,34.218835
600511,国药股份,2019-08-23,2019-06-21,10,34.175397000000004
002837,英维克,2019-08-23,2019-06-21,10,33.890023
603605,珀莱雅,2019-08-30,2019-06-28,10,33.864029
603939,益丰药房,2019-08-23,2019-04-30,17,33.80565
600276,恒瑞医药,2019-08-30,2019-06-21,11,33.438492
000938,紫光股份,2019-08-16,2019-06-21,9,33.400315
600518,ST康美,2019-08-23,2019-07-05,8,33.384235
002609,捷顺科技,2019-08-23,2019-05-10,16,33.347712
000007,全新好,2019-08-23,2019-05-24,14,32.631637999999995
600446,金证股份,2019-08-23,2019-06-28,9,32.558895
600933,爱柯迪,2019-08-30,2019-06-21,11,32.535698999999994
603933,睿能科技,2019-07-26,2019-05-31,9,32.474366
601058,赛轮轮胎,2019-08-30,2019-06-14,12,32.468541
603320,迪贝电气,2019-05-31,2019-04-26,6,32.370033
600259,广晟有色,2019-06-14,2019-05-10,6,31.912948
002531,天顺风能,2019-08-30,2019-06-06,13,31.864295
002157,正邦科技,2019-07-19,2019-06-06,7,31.841336999999996
000157,中联重科,2019-07-26,2019-05-24,10,31.791283999999997
600862,中航高科,2019-08-30,2019-06-21,11,31.721740999999998
002100,天康生物,2019-07-26,2019-06-21,6,31.672423
002262,恩华药业,2019-08-23,2019-06-21,10,31.614065999999998
600391,航发科技,2019-08-30,2019-06-21,11,31.567044000000003
002607,中公教育,2019-08-30,2019-06-06,13,31.554316
601808,中海油服,2019-08-30,2019-06-21,11,31.520570000000003
002415,海康威视,2019-08-23,2019-06-21,10,31.479584
600769,祥龙电业,2019-08-23,2019-06-06,12,31.449030999999998
002447,晨鑫科技,2019-08-02,2019-06-21,7,31.412678000000003
002412,汉森制药,2019-07-26,2019-06-21,6,31.305684999999997
600288,大恒科技,2019-07-05,2019-05-24,7,31.292023999999998
600671,天目药业,2019-08-23,2019-06-21,10,31.223309999999998
002634,棒杰股份,2019-08-30,2019-06-21,11,31.107605
603799,华友钴业,2019-08-09,2019-06-21,8,31.089295
603666,亿嘉和,2019-08-30,2019-06-06,13,31.08741
002167,东方锆业,2019-07-05,2019-05-31,6,31.047604
002007,华兰生物,2019-08-23,2019-06-21,10,30.944446999999997
603823,百合花,2019-08-16,2019-06-28,8,30.887848
002353,杰瑞股份,2019-07-19,2019-06-06,7,30.887758999999996
600975,新五丰,2019-07-26,2019-06-06,8,30.879875
002155,湖南黄金,2019-08-30,2019-06-06,13,30.873239999999996
600216,浙江医药,2019-08-30,2019-06-06,13,30.839365000000004
600519,贵州茅台,2019-08-30,2019-06-21,11,30.775449
603316,诚邦股份,2019-08-23,2019-06-06,12,30.767084
000823,超声电子,2019-08-23,2019-06-21,10,30.734666
000520,长航凤凰,2019-08-23,2019-06-21,10,30.500960999999997
002252,上海莱士,2019-08-23,2019-06-21,10,30.445395
002001,新 和 成,2019-08-30,2019-06-21,11,30.433416
603920,世运电路,2019-08-23,2019-05-31,13,30.429152000000002
000625,长安汽车,2019-08-16,2019-06-28,8,30.421065000000002
000513,丽珠集团,2019-08-23,2019-06-21,10,30.238236
