,name,code,start_date,end_date,days,p_change,totals,pe,rank,rankPe,ranktotals
37,安妮股份,002235,2019-10-30,0,0,3,5.98,21.76,5.3329959032619545,3.7378737087183787,1.5951221945435756
91,浙数文化,600633,2019-10-29,0,0,3,13.02,17.08,5.313327808924483,4.056835070348671,1.2564927385758116
75,中装建设,002822,2019-10-30,0,0,3,6.0,22.16,5.309177566114947,3.7158980257211223,1.5932795403938245
22,思源电气,002028,2019-10-31,0,0,3,7.6,20.25,5.3000630874190096,3.827238375380869,1.4728247120381408
74,凯莱英,002821,2019-10-31,0,0,3,2.31,55.29,5.248074948378381,2.8691990842364534,2.378875864141928
44,仙琚制药,002332,2019-10-29,0,0,3,9.16,19.86,5.241979629893509,3.852141721448139,1.38983790844537
18,双汇发展,000895,2019-10-30,0,0,3,33.0,15.49,5.203686309049845,4.201499133049809,1.0021871760000356
51,万里扬,002434,2019-10-30,0,0,3,13.4,18.57,5.187401522119367,3.9406944285931336,1.246707093526233
60,洽洽食品,002557,2019-10-29,0,0,3,5.07,27.89,5.150996356218564,3.4591339301620385,1.6918624260565258
4,美的集团,000333,2019-10-31,0,0,3,69.39,14.94,5.120329447593986,4.257672292015667,0.8626571555783186
42,齐心集团,002301,2019-10-30,0,0,3,6.42,25.5,5.111658678835413,3.5548220161455797,1.5568366626898336
5,广弘控股,000529,2019-10-31,0,0,3,5.84,27.19,5.094075033651315,3.485755650167211,1.6083193834841034
118,普莱柯,603566,2019-10-31,0,0,3,3.21,43.52,5.0845123623481605,3.0512198139691793,2.033292548378981
96,博汇纸业,600966,2019-10-31,0,0,3,13.37,20.2,5.07785031157256,3.830386298303456,1.2474640132691044
79,博信股份,600083,2019-10-31,0,0,3,2.3,75.78,5.044423780078562,2.6602047088720573,2.384219071206505
134,麦迪科技,603990,2019-10-30,0,0,3,1.13,10000.0,5.022163595675871,1.25,3.7721635956758712
116,绝味食品,603517,2019-10-29,0,0,3,5.74,29.77,5.010718887715046,3.392639304118203,1.6180795835968431
46,漫步者,002351,2019-10-30,0,0,3,5.93,29.3,5.008398698463926,3.4086238803150986,1.5997748181488283
133,丸美股份,603983,2019-10-31,0,0,3,4.01,39.04,4.993067364666784,3.1416708660805965,1.8513964985861877
39,联化科技,002250,2019-10-31,0,0,3,9.24,24.61,4.980447923652682,3.594247902719473,1.386200020933209
43,美盈森,002303,2019-10-29,0,0,3,15.31,21.42,4.960383213172176,3.757083605911953,1.2032996072602231
61,百润股份,002568,2019-10-31,0,0,3,5.2,36.57,4.87499145583217,3.198720592958026,1.676270862874144
90,新世界,600628,2019-10-30,0,0,3,6.47,32.04,4.873495388793545,3.320731142239253,1.5527642465542923
104,创力集团,603012,2019-10-29,0,0,3,6.37,32.93,4.8556563460249125,3.294693756439014,1.560962589585898
76,裕同科技,002831,2019-10-31,0,0,3,8.77,28.69,4.838320023856687,3.4299891746222966,1.40833084923439
100,拓普集团,601689,2019-10-30,0,0,3,10.55,27.77,4.796622411053299,3.4636211855139982,1.3330012255393007
33,广电运通,002152,2019-10-29,0,0,3,24.09,22.23,4.787990823218344,3.7121193182513377,1.0758715049670067
48,省广集团,002400,2019-10-29,0,0,3,17.43,25.12,4.735239227270763,3.5713784826791333,1.1638607445916296
95,重庆燃气,600917,2019-10-31,0,0,3,15.56,27.28,4.680499969026322,3.482271559823204,1.1982284092031177
122,安图生物,603658,2019-10-29,0,0,3,4.2,56.8,4.667630683108827,2.8500611299486045,1.8175695531602232
34,御银股份,002177,2019-10-29,0,0,3,7.61,36.84,4.664402083494744,3.192196491245192,1.4722055922495525
97,科达股份,600986,2019-10-29,0,0,3,13.26,29.87,4.639551954844722,3.3892900083919186,1.250261946452804
126,健友股份,603707,2019-10-29,0,0,3,7.18,42.74,4.56601358857055,3.065914993422516,1.5000985951480348
19,新乡化纤,000949,2019-10-29,0,0,3,12.58,33.04,4.559942630096676,3.291552475765579,1.2683901543310965
113,东方时尚,603377,2019-10-31,0,0,3,5.88,49.2,4.559638097709488,2.9551436916884706,1.6044944060210176
50,*ST毅昌,002420,2019-10-29,0,0,3,4.01,72.91,4.5355465041002905,2.684150005514103,1.8513964985861877
35,三全食品,002216,2019-10-31,0,0,3,8.02,42.86,4.511543537576763,3.0636275616680635,1.4479159759086997
30,恒宝股份,002104,2019-10-29,0,0,3,6.97,46.86,4.507319564565175,2.9925743142083863,1.5147452503567886
70,美亚光电,002690,2019-10-29,0,0,3,6.76,47.95,4.5049364036995065,2.9747940733117715,1.530142330387735
86,华海药业,600521,2019-10-30,0,0,3,12.51,35.49,4.495928363588699,3.2255858645179076,1.2703424990707914
87,恒生电子,600570,2019-10-29,0,0,3,8.03,43.99,4.489907075805739,3.042558155873662,1.447348919932077
27,东华软件,002065,2019-10-29,0,0,3,31.15,27.58,4.485719862504302,3.470789890287591,1.0149299722167113
132,晨光文具,603899,2019-10-29,0,0,3,9.2,41.76,4.4729841762011,3.0849715493853602,1.3880126268157402
93,浙大网新,600797,2019-10-31,0,0,3,10.47,40.79,4.44046708270824,3.104522366123502,1.3359447165847385
25,威 尔 泰,002058,2019-10-30,0,0,3,1.43,10000.0,4.4122688594376305,1.25,3.1622688594376305
26,远光软件,002063,2019-10-29,0,0,3,8.49,47.54,4.403855225640601,2.981409402484553,1.4224458231560484
55,珠江啤酒,002461,2019-10-30,0,0,3,22.13,32.69,4.399238073140758,3.301605083291078,1.09763298984968
102,中海油服,601808,2019-10-31,0,0,3,47.72,29.57,4.3271123576755794,3.3993918464946904,0.927720511180889
1,中航善达,000043,2019-10-30,0,0,3,6.67,62.37,4.32254007002905,2.7855529616881385,1.5369871083409115
16,新 希 望,000876,2019-10-31,0,0,3,42.16,30.86,4.308530617582085,3.3570657251444014,0.9514648924376842
94,贵州燃气,600903,2019-10-29,0,0,3,11.38,47.46,4.287117520234204,2.9827103011790816,1.3044072190551221
89,云赛智联,600602,2019-10-31,0,0,3,13.68,44.2,4.278499870641298,3.0387336388597297,1.2397662317815683
