,name,code,start_date,end_date,days,p_change,totals,pe,rank,rankPe,ranktotals
87,嘉化能源,600273,2019-09-06,2019-09-16,6,0,14.33,11.73,5.90042914918252,4.675964925912337,1.2244642232701834
118,柳钢股份,601003,2019-09-09,2019-09-16,5,0,25.63,5.08,8.14403895779991,7.083520392090721,1.0605185657091898
52,富春环保,002479,2019-09-09,2019-09-16,5,0,8.94,21.61,5.14639755851798,3.746287147856425,1.400110410661555
46,高乐股份,002348,2019-09-09,2019-09-16,5,0,9.47,298.34,3.3964537706364153,2.020437545755803,1.376016224880612
69,和科达,002816,2019-09-09,2019-09-16,5,0,1.0,10000.0,5.44180654857877,1.25,4.19180654857877
142,纽威股份,603699,2019-09-09,2019-09-16,5,0,7.5,19.65,5.344982301770874,3.86589203606217,1.4790902657087044
83,金发科技,600143,2019-09-09,2019-09-16,5,0,27.17,14.58,5.3428846374127765,4.296427646621622,1.0464569907911552
65,龙洲股份,002682,2019-09-09,2019-09-16,5,0,5.62,23.9,5.257580684825484,3.6273996039610372,1.6301810808644466
111,中国海防,600764,2019-09-09,2019-09-16,5,0,3.95,429.68,3.7615557523894294,1.8988698819697964,1.862685870419633
42,海峡股份,002320,2019-09-09,2019-09-16,5,0,9.91,22.39,5.061148918148832,3.7035553047692065,1.3575936133796251
99,上海能源,600508,2019-09-09,2019-09-16,5,0,7.23,6.69,7.554192547872016,6.057477334884145,1.4967152129878707
106,ST沪科,600608,2019-09-09,2019-09-16,5,0,3.29,683.06,3.7754357978325253,1.764005144514104,2.0114306533184214
49,龙星化工,002442,2019-09-09,2019-09-16,5,0,4.8,138.59,4.061134489124884,2.3345592472225025,1.7265752419023808
125,德邦股份,603056,2019-09-09,2019-09-16,5,0,9.6,59.74,4.185328210908685,2.81489495407397,1.3704332568347153
33,罗平锌电,002114,2019-09-09,2019-09-16,5,0,3.23,175.31,4.2560876664234755,2.2283559554631496,2.0277317109603263
28,三花智控,002050,2019-09-09,2019-09-16,5,0,27.66,23.55,4.686562924201038,3.644339009987576,1.0422239142134613
138,振江股份,603507,2019-09-09,2019-09-16,5,0,1.28,10000.0,4.672716289318208,1.25,3.4227162893182075
30,ST东海洋,002086,2019-09-09,2019-09-16,5,0,7.56,38.48,4.629420974388488,3.1541063628658246,1.4753146115226636
11,中钨高新,000657,2019-09-09,2019-09-16,5,0,8.8,39.61,4.5361549249828865,3.129293307483198,1.4068616174996889
9,贵州轮胎,000589,2019-09-09,2019-09-16,5,0,7.75,17.32,5.50066125272248,4.036985610108662,1.4636756426138187
8,中原环保,000544,2019-09-09,2019-09-16,5,0,9.75,18.11,5.338959820841776,3.974820465310509,1.3641393555312669
108,三爱富,600636,2019-09-09,2019-09-16,5,0,4.47,10000.0,3.0239479772825666,1.25,1.7739479772825664
90,华仪电气,600290,2019-09-09,2019-09-16,5,0,7.6,10000.0,2.7228247120381406,1.25,1.4728247120381408
144,百合花,603823,2019-09-09,2019-09-16,5,0,2.25,19.71,6.273599930737139,3.8619384075144407,2.411661523222698
128,振华股份,603067,2019-09-09,2019-09-16,5,0,4.31,13.58,6.212663834465008,4.4134530985428855,1.7992107359221228
31,鲁阳节能,002088,2019-09-09,2019-09-16,5,0,3.62,11.49,6.64637652937234,4.715557439941473,1.9308190894308672
12,智度股份,000676,2019-09-09,2019-09-16,5,0,13.26,12.06,5.874123275661999,4.623861329209195,1.250261946452804
